request_id,request_time,pickup_x,pickup_y,dest_x,dest_y,car_type,status,match_time,pickup_time,dropoff_time,driver_id
1,0,6.1934010695267805,1.539414094108238,0.6275552435063547,3.947697128568388,economy,completed,0.0,2.936855589693985,6.9798724463987565,10
2,0,3.1239798202712943,0.8487164944240844,6.276610398321834,19.1731885281691,premium,completed,0.0,1.2703580495537723,13.666152226561508,2
3,4,12.40252270890524,18.812425108479264,8.623831068618655,14.406225042882767,economy,completed,4.0,6.178917260361022,10.04863499513958,19
4,6,0.2291497272843812,8.30420687607764,0.4010578060919867,12.315958826125135,economy,completed,6.0,10.067641609369485,12.744597268012688,20
5,8,7.051539660820946,14.13900498731798,0.4436493798161978,1.2115360729159463,economy,completed,8.0,9.545449941124772,19.22437702809809,11
6,9,11.853437513329784,6.400507714960131,6.253413223938216,7.383079505539081,economy,completed,9.0,9.927570148114876,13.71795091851642,1
7,12,14.703463633570191,6.200333908201861,16.076153407898268,4.773903537956839,economy,completed,12.0,13.598292470896313,14.918053529691463,18
8,14,6.675073008973507,16.670777831146175,17.11070387969773,3.3856846511286998,economy,completed,14.0,15.635251582466612,26.897698375469737,16
9,15,4.500556854457695,2.4183864942057287,3.8160761170299184,16.135544752509148,premium,completed,15.0,25.113015457231256,34.2691656565539,5
10,18,6.905656097751967,2.593782755922136,15.877238489683297,5.423489878285048,economy,completed,18.0,20.998841342530625,27.27034773656968,12
11,22,18.865356718382177,17.59956503252096,8.687046253513023,19.003223327660457,van,completed,22.0,24.372444233254114,31.222205316801446,8
12,24,5.780836722830093,6.82137428070666,1.3613524821372458,11.773554380381723,economy,completed,24.0,24.489372073400023,28.914348090577978,1
13,24,0.901536201707196,18.072185636006843,18.47709599114484,17.93134329968097,premium,completed,24.0,27.65778499991834,39.37520106842839,2
14,27,13.257922086096563,10.499282708316498,18.780849265021796,12.24327819251825,economy,completed,27.0,29.915642894982078,33.77680247167962,4
15,29,7.0368326039319,3.9466734412641857,16.336216944338457,3.4260452150488785,premium,completed,35.0,43.40480963337889,49.614107423719176,5
16,30,17.251091361087198,0.9986370439065895,5.371722224069996,10.545323568533663,economy,completed,30.0,31.594114860503495,41.754137491559064,16
17,30,15.52995321445555,0.03617299452758349,2.537265724865325,2.4925246909012344,economy,completed,30.0,33.17940772635822,41.994636767522834,18
18,30,17.08897869478453,1.7225601547069158,6.317924880540618,6.291596006121507,economy,completed,30.0,32.59616770075714,40.39621581687227,12
19,31,3.8216400128636874,6.575526062950441,11.110518873257773,14.320856440520206,economy,completed,31.0,33.75742733738985,40.847887209615806,10
20,36,12.458530200501826,8.63187194661271,9.923032039410414,14.057613211117477,economy,completed,36.0,40.621114397221575,44.61374200287721,19
21,37,10.716747681810075,13.903382955476946,8.497770909136674,8.517101128453891,premium,completed,40.0,45.82894960679214,49.712584206710275,2
22,38,15.818337927811017,5.243594515539849,2.4629209844860367,16.26443411879651,economy,completed,38.0,43.067194928639196,54.610852490564945,4
23,39,11.27687909185459,2.0626648979814033,0.09802557133847811,2.870367204542499,premium,completed,50.0,53.49321280927859,60.965209390564375,5
24,39,1.8359775192024785,1.985991844416699,3.5830720990071385,0.4697473856037737,premium,completed,50.0,56.21949907415586,57.76169616916368,2
25,41,19.04822636909706,11.581528380421117,0.7253853971131718,15.348370755260785,economy,completed,41.0,42.332572902118415,54.803260359984456,14
26,42,18.69124689002627,1.2227899655875585,11.279546943369834,16.5611866231766,economy,completed,42.0,50.91420569719978,62.27103835668144,12
27,45,7.3494269847055556,7.932793190891263,8.364353025900478,1.665209736723392,economy,completed,45.0,47.18445325926903,51.417270929912675,16
